<<<<<<< HEAD
Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,Class
0.9265490468330179,-0.2772220535353581,-0.3130883199843883,-0.13253567490530183,-0.3822109970398605,-0.2772220535353581,-0.5091083348906491,0.7390501006037058,-0.5671818591534397,Chlamydomonas_Reinhardtii
0.7120805580736203,-0.6816704276057067,-0.6873923635878627,-0.4254461519553008,-0.5833031538613638,-0.6816704276057067,-0.6491632593912694,-0.01947810247636981,-0.539359532329219,Chlamydomonas_Reinhardtii
-0.0032090678326567577,-0.3615461561465023,-0.3996169286106717,-0.12987842703255242,-0.20183379406062835,-0.3615461561465023,-0.34467513643398123,-0.8842347046766803,-0.37086832845265455,Chlamydomonas_Reinhardtii
0.22444067606184784,-0.012062918753851402,-0.5215870132949196,-0.24869536762834993,-0.4538266187083769,-0.012062918753851402,-0.15064089881557574,-0.15760475528889015,-0.17357830785846454,Chlamydomonas_Reinhardtii
0.8590483790830382,-0.6480370002852011,-0.6930081724721137,-0.6356984172614105,-0.44372081554087633,-0.6480370002852011,-0.7608354531743755,0.14166553499502726,-0.7898922531966541,Chlamydomonas_Reinhardtii
0.7634225274973088,-0.7432893187925882,-0.6101965360208554,-0.4765915081682545,-0.5340895386006996,-0.7432893187925882,-0.7316729350758766,0.11654055643302116,-0.7152666540375072,Chlamydomonas_Reinhardtii
0.6677966759115792,-0.3626883823285084,-0.7212891216431258,-0.45588078447355274,-0.5787333638129577,-0.3626883823285084,-0.5284075123551154,0.4184354059031897,-0.45251505766614863,Chlamydomonas_Reinhardtii
1.2350853985716355,-0.3287410091477318,-0.7342221192557512,-0.45039749802833284,-0.7439054810519715,-0.3287410091477318,-0.6956787095924095,0.8603657222528139,-0.5977722155747135,Chlamydomonas_Reinhardtii
0.5992172927522615,-0.4745293494655811,-0.5412654035588932,-0.37895474294149734,-0.3090795964189069,-0.4745293494655811,-0.4602808656619941,-0.10971743894845541,-0.5293483269276811,Chlamydomonas_Reinhardtii
0.6244291417767318,-0.30241467999151184,-0.6997434754172238,-0.42764649747888966,-0.543139439475057,-0.30241467999151184,-0.4987331819169394,0.10242244534117804,-0.5176830965452347,Chlamydomonas_Reinhardtii
0.649640990801202,-0.9598123343202969,-0.61787451235861,-0.5385963654598297,-0.3492506532019085,-0.9598123343202969,-0.8689691371325965,0.23004151494534464,-0.9370615357672292,Chlamydomonas_Reinhardtii
0.20953055893090758,-0.38174969558835603,-0.43872342418083105,-0.21866715767718115,-0.31353708796479823,-0.38174969558835603,-0.3918676853394772,-0.18182251659853588,-0.4587053590443214,Chlamydomonas_Reinhardtii
0.4571635061254075,-0.4800831919620528,-0.5637169854945122,0.004899656931786864,-0.48123606936871005,-0.4800831919620528,-0.40133273770054334,0.337592401713501,-0.5017276154521079,Chlamydomonas_Reinhardtii
0.8139909018342014,-0.3010238787267534,-0.5992973047105493,-0.11592787570061772,-0.7243507995582571,-0.3010238787267534,-0.3299371973090369,0.053758055929816514,-0.2726411759219095,Chlamydomonas_Reinhardtii
0.16317015432843482,-0.8047191663141752,-0.6369280640099514,-0.4240614818479127,-0.545688822310424,-0.8047191663141752,-0.753347141012933,0.34374767697931846,-0.79508528893685,Chlamydomonas_Reinhardtii
0.2915240250565199,0.09432454123293224,-0.6743776639412316,-0.16309402544192078,-0.47926382791721844,0.09432454123293224,-0.17078446420726998,-0.49772660395718976,-0.03568894651653951,Chlamydomonas_Reinhardtii
0.5005798140636837,-0.8953776467323327,-0.6828738493562337,-0.5838349584156117,-0.6840236050874943,-0.8953776467323327,-0.9060060907005237,0.49951771639835557,-0.8937013710552983,Chlamydomonas_Reinhardtii
0.7096356030708474,-0.7424045230170704,-0.6424355891460326,-0.545737719117844,-0.6047680338541883,-0.7424045230170704,-0.6710324124735284,0.3062692858613008,-0.6773014674076429,Chlamydomonas_Reinhardtii
0.6296662624660548,-0.3739877345437524,-0.5803746909200668,-0.27743088909862185,-0.5036853864339088,-0.3739877345437524,-0.4004786096461586,0.10462449748099105,-0.4364041162378384,Chlamydomonas_Reinhardtii
0.972424361393953,-0.7239499315757089,-0.658816687314512,-0.40013997896829084,-0.5909618058088246,-0.7239499315757089,-0.7169313545663942,0.06162011758910535,-0.783045232767584,Chlamydomonas_Reinhardtii
0.4737579475354928,-0.5473211635258453,-0.7501729404163174,-0.4732886374108217,-0.6853230234851473,-0.5473211635258453,-0.5455792149483397,0.45055414907991886,-0.5903461101349275,Chlamydomonas_Reinhardtii
0.44020298384671824,-0.6237415413349695,-0.5218769732621692,-0.3400898402702765,-0.37395512082346466,-0.6237415413349695,-0.6189116290601776,0.545003722840084,-0.5934607167670858,Chlamydomonas_Reinhardtii
0.3466456199314684,-0.06916411489926415,-0.6736298085855199,-0.038004081832239564,-0.6880381196906291,-0.06916411489926415,-0.17918859525473602,0.15628229314816397,-0.21030967919937738,Chlamydomonas_Reinhardtii
0.7680528545847002,-0.9344072213949277,-0.7787228453547423,-0.5519119127045264,-0.6421709001475856,-0.9344072213949277,-0.8118814992172316,0.6623958806748107,-0.7621097866663146,Chlamydomonas_Reinhardtii
0.19230681761437152,-0.36413254225724484,-0.6968660955116839,-0.3099358535403804,-0.6449923483834472,-0.36413254225724484,-0.4845540585784407,0.422227303291626,-0.37063776443336677,Chlamydomonas_Reinhardtii
0.7220621642591979,-0.9039751088803206,-0.7098491766717538,-0.52764094481205,-0.5515467509574499,-0.9039751088803206,-0.8291105883102453,0.4281747841782412,-0.8548767639171344,Chlamydomonas_Reinhardtii
-0.061288189267300834,-0.16836805707406527,-0.5804574722919317,-0.056840019286979244,-0.43552680096418533,-0.16836805707406527,-0.24107145390911847,-0.3578389523842174,-0.15337364495915703,Chlamydomonas_Reinhardtii
0.4238649848050629,-0.5750520136052525,-0.6079701159369856,-0.31366414465763437,-0.5860804586333017,-0.5750520136052525,-0.6182568751467044,0.4331218927500056,-0.6009549075445907,Chlamydomonas_Reinhardtii
0.33934206068374895,-0.6781441495204374,-0.6991313865252724,-0.2593395433929064,-0.8024236526548206,-0.6781441495204374,-0.6598656335797162,0.8669386068531812,-0.5977080311814472,Chlamydomonas_Reinhardtii
0.4765317362291604,0.4741356709920005,-0.632710110315729,0.4843653970261664,-0.7955525284615336,0.4741356709920005,0.14586584125009103,0.17221215911115634,0.2549499384596288,Chlamydomonas_Reinhardtii
0.7245090691453866,0.010383157989490322,-0.7765930004753351,-0.2530781011327549,-0.8141722765338353,0.010383157989490322,-0.357480668294341,0.6798682392807175,-0.27409249523399015,Chlamydomonas_Reinhardtii
0.2560144723166219,-0.3877174143247,-0.559602202822502,0.26813934362142117,-0.6538550642640899,-0.3877174143247,-0.27822211598827207,0.41141513893949627,-0.29534342199696734,Chlamydomonas_Reinhardtii
1.0691077605035406,-0.5214216570894472,-0.7136383492930065,-0.1606265809886534,-0.7038156390523257,-0.5214216570894472,-0.4790905944250054,0.9568887185138151,-0.42348447178541215,Chlamydomonas_Reinhardtii
0.1562322123510597,-0.06690209010635348,-0.6914658473860614,-0.12661725918872355,-0.5393467310208111,-0.06690209010635348,-0.1787614894964709,-0.16091394658121355,-0.16600736030447305,Chlamydomonas_Reinhardtii
0.5564373454616124,-0.7623441328607284,-0.715327858186886,-0.415798298140395,-0.6926044268116186,-0.7623441328607284,-0.772233697547627,0.8788146696710512,-0.7329910016119104,Chlamydomonas_Reinhardtii
-0.013836267881451118,-0.2978188464211075,-0.650937548489902,-0.17166968903124863,-0.6053503458202076,-0.2978188464211075,-0.20830943793765647,0.35902109855683156,-0.1801270108712026,Chlamydomonas_Reinhardtii
0.6089814610554055,0.3233365683504923,-0.41610241124086694,-0.2198705549896677,-0.35761132909593496,0.3233365683504923,0.14558393099624997,-0.4896825138234106,0.052495534526581435,Chlamydomonas_Reinhardtii
0.09737945629044195,0.09606236482202654,-0.35375544360871963,0.2056280000311193,-0.21399256171762857,0.09606236482202654,0.012624111945068298,-0.9220504786977564,-0.20328994293166175,Chlamydomonas_Reinhardtii
0.18272792375929203,-0.5380242843649496,-0.5852262277606304,-0.3199266816948175,-0.6055314499789896,-0.5380242843649496,-0.5423455411697212,-0.010299643212699666,-0.5468720271746047,Chlamydomonas_Reinhardtii
0.2680763912281421,0.3604828372984052,-0.3608547405626203,-0.15995364159230768,0.04210078591657979,0.3604828372984052,0.08538191933350803,-0.9973773451277214,0.14322718174255827,Chlamydomonas_Reinhardtii
0.29008903985821227,-0.5202294219968073,-0.6224595489929453,-0.24929514643391346,-0.32855338859993627,-0.5202294219968073,-0.5839584410543618,-0.4224903024703113,-0.6048758682139054,Chlamydomonas_Reinhardtii
0.9381020695997981,-0.7735557740749068,-0.4578720310679353,-0.4120361945731865,-0.1642071882199415,-0.7735557740749068,-0.7248745142166406,0.46863107868037496,-0.7855186819484157,Chlamydomonas_Reinhardtii
1.2503117302326041,0.020639818340461066,-0.5931384664130586,-0.19301463648907974,-0.5778200290061223,0.020639818340461066,-0.4039394609264529,0.8923187244002545,-0.2528958475434146,Chlamydomonas_Reinhardtii
0.252261598511734,-0.7183050730229522,-0.5608332496791312,-0.5971111779910003,-0.13332635080237376,-0.7183050730229522,-0.6315731320963544,-0.14765707999654876,-0.6732984533092303,Chlamydomonas_Reinhardtii
-0.0639424585401963,-0.4741577541795959,-0.720518999760765,-0.5646616330224246,-0.5926720957204027,-0.4741577541795959,-0.5523397425256461,-0.016002380683563067,-0.5082354157248697,Chlamydomonas_Reinhardtii
0.3480638514313272,-0.5010255501721342,-0.6726689337507782,-0.4452051745988225,-0.565651228886589,-0.5010255501721342,-0.5070319596184789,-0.15259967246697737,-0.4946172627118543,Chlamydomonas_Reinhardtii
0.735084227352442,-0.7991188558241785,-0.6846506043150382,-0.37257373274367034,-0.6727449566208694,-0.7991188558241785,-0.7451252723228466,0.31506570738051076,-0.7379052028636314,Chlamydomonas_Reinhardtii
0.6630348758604988,-0.31538543639838584,-0.5296436807404713,0.13502874551231744,-0.5427901302891365,-0.31538543639838584,-0.2403249059265551,1.0264791287396573,-0.2997180905657364,Chlamydomonas_Reinhardtii
0.26018908668801977,-0.6256364655103542,-0.4665146555020698,-0.24148283768803,-0.1958925192273218,-0.6256364655103542,-0.5779673902576178,0.2792794774629842,-0.72093287339056,Chlamydomonas_Reinhardtii
0.5291167481815704,-0.9311066882392225,-0.5184779826824557,-0.4690115424122259,-0.42175837361499063,-0.9311066882392225,-0.8680400654542215,0.32989751609285484,-0.944868310531013,Chlamydomonas_Reinhardtii
0.7980444096751211,-0.4907971698316022,-0.6770018353641164,-0.2890978468672975,-0.6278004620347022,-0.4907971698316022,-0.5228937996407714,0.5071522624301181,-0.6057664103321042,Chlamydomonas_Reinhardtii
0.002548566023672244,-0.4571484618820742,-0.44234419687848736,-0.24177808745166884,-0.2777138307727312,-0.4571484618820742,-0.35891077679094036,-0.16990466323376596,-0.47997751132190053,Chlamydomonas_Reinhardtii
0.21371287387666224,-0.8101793720962305,-0.5686619115705038,-0.3371437611070108,-0.5338190212173596,-0.8101793720962305,-0.6952044449082286,0.294188159459632,-0.770180676879843,Chlamydomonas_Reinhardtii
0.7497597500037756,-0.7443324968725409,-0.6325473316704073,-0.5594096880115066,-0.5585514318783777,-0.7443324968725409,-0.7063667903452823,0.5962683680755158,-0.7975909466740486,Chlamydomonas_Reinhardtii
-0.27290529351025694,-0.26819141050840245,-0.41855222385202795,-0.13828499302997793,-0.3341731718360794,-0.26819141050840245,-0.1716067634117223,-0.4417964401247543,-0.19377714475534855,Chlamydomonas_Reinhardtii
0.5522214224787839,-1.016586424066441,-0.6413236657462583,-0.3204587163246304,-0.653657718592546,-1.016586424066441,-0.7938719622021612,0.46749978597227304,-0.856857777362433,Chlamydomonas_Reinhardtii
0.42733579427270507,0.023146885288695088,-0.5400013959124877,0.047375636949676704,-0.42209607528793447,0.023146885288695088,-0.15044052146082912,0.046867450598468356,-0.08796701012915183,Chlamydomonas_Reinhardtii
0.03240990803540901,-0.674995123398293,-0.6201414361517231,-0.5169065796985122,-0.5658875724844722,-0.674995123398293,-0.6212432893710124,0.10029264228424511,-0.6134480789110961,Chlamydomonas_Reinhardtii
0.5393130257582864,-0.9495150868205448,-0.45004035958629934,-0.4655534691198769,-0.04791785468826069,-0.9495150868205448,-0.8332744747927797,-0.07884244163356756,-0.9285532347125938,Chlamydomonas_Reinhardtii
0.43833994426969897,-0.8420723824433695,-0.4914723694920236,-0.639650453146858,-0.20468397987267112,-0.8420723824433695,-0.759437665672744,-0.3667104017105925,-0.7521025979216678,Chlamydomonas_Reinhardtii
0.4921538062221624,-0.462210253338555,-0.6188566622466649,-0.2542011156743958,-0.7112906735941692,-0.462210253338555,-0.5302190013639693,0.4055720581797796,-0.5397039425575831,Chlamydomonas_Reinhardtii
0.33155419877502196,-0.23909837647337426,-0.5820401202863578,-0.271297158820279,-0.4916322899594521,-0.23909837647337426,-0.2655180133616599,-0.07722117073350222,-0.26240377917894353,Chlamydomonas_Reinhardtii
-0.1044168819595848,-0.6354347884973541,-0.632554494620196,-0.5281334519608787,-0.5136850812036328,-0.6354347884973541,-0.5891144794854393,-0.3041549601914646,-0.6214659086352624,Chlamydomonas_Reinhardtii
0.8074500266153676,-0.4642862237830397,-0.6798210856568273,-0.3556148743688059,-0.6491246576175961,-0.4642862237830397,-0.609799593587732,0.6344105634105445,-0.5079384764614691,Chlamydomonas_Reinhardtii
0.6169219779052393,-0.3209715197548178,-0.5148647038341306,-0.2698622449689943,-0.31203699914838556,-0.3209715197548178,-0.4658442623237098,-0.7105349958069476,-0.44443394733731023,Chlamydomonas_Reinhardtii
0.7657801028547635,-0.2353293277875931,-0.6665873294380226,-0.507871936931164,-0.7376149320511003,-0.2353293277875931,-0.3404668492753185,0.4230184086605494,-0.3173867433248545,Chlamydomonas_Reinhardtii
0.09275212704237522,-0.3244679656541439,-0.6504831256935664,-0.08688795251985572,-0.5868828525004663,-0.3244679656541439,-0.21970323326289415,-0.15145398490343065,-0.17463974965596293,Chlamydomonas_Reinhardtii
-0.6919505273365338,-0.03237346595253655,-0.5008030764097345,-0.1679656465419614,-0.44034128584276333,-0.03237346595253655,-0.0983264909008764,-0.4955864207185178,0.06276906036654094,Chlamydomonas_Reinhardtii
0.6502094697719202,0.06432307461403228,-0.6058830283434412,0.1262571613972549,-0.5997686300698275,0.06432307461403228,-0.10781616730764607,0.0023175942186599735,-0.005370672693548545,Chlamydomonas_Reinhardtii
0.4853302457916216,-0.3814318230013691,-0.4998455758536462,-0.32954279626170413,-0.15487918563016992,-0.3814318230013691,-0.5074709208104514,0.31381890735021833,-0.7603392778505074,Chlamydomonas_Reinhardtii
0.09404010972007716,-0.8206616896714353,-0.4810327195939273,-0.19867804043352236,-0.2988935096835597,-0.8206616896714353,-0.6621204171728778,0.5939981883234097,-0.7782538702221167,Chlamydomonas_Reinhardtii
0.5601244594770036,-0.6411891993579641,-0.5533653118841152,-0.2292097935563382,-0.5327927353010619,-0.6411891993579641,-0.6588539393340214,0.4098375998686429,-0.6723472135657595,Chlamydomonas_Reinhardtii
0.8393860316364012,-0.6353318233584702,-0.6146834377125767,-0.27277193138965494,-0.5294940324829441,-0.6353318233584702,-0.6219481021368838,0.43596224686368784,-0.6692271402332302,Chlamydomonas_Reinhardtii
0.5005038727890969,0.43280537422260035,-0.43239332632218924,0.25137887644889284,-0.2906240046837335,0.43280537422260035,0.11519836126267387,-0.4070825460187988,0.1340253683431121,Chlamydomonas_Reinhardtii
0.2140557560600319,-0.4921563317727729,-0.7324038050443787,-0.5408472522882093,-0.6092376330983535,-0.4921563317727729,-0.634814750551518,0.5105618669604504,-0.6183182922842198,Chlamydomonas_Reinhardtii
-0.25133936860235817,-0.2038040663041846,-0.48017479445899364,-0.10732008870857287,-0.4260386203766531,-0.2038040663041846,-0.18420506207908074,-0.371806467852894,-0.4002322589365078,Chlamydomonas_Reinhardtii
0.3169537972094261,-0.5521959279286429,-0.6385299142531801,-0.4748375145131195,-0.5863857276386003,-0.5521959279286429,-0.5436399596192361,0.7917744308117247,-0.5301332803374341,Chlamydomonas_Reinhardtii
0.3061897600188951,-0.3204392164521053,-0.6559694344934922,-0.5546803802280584,-0.6265332337404765,-0.3204392164521053,-0.4254036711775755,-0.24298071696097767,-0.32150891460112097,Chlamydomonas_Reinhardtii
0.35045318823959926,-0.2770639227525061,-0.5897725600754201,-0.34253007436258404,-0.402910640173341,-0.2770639227525061,-0.37303660535188077,-0.3080132061139001,-0.28286404963582623,Chlamydomonas_Reinhardtii
-0.5047723903059358,-0.13230631183344066,-0.5204401706391647,-0.2353332068968098,-0.3861615407985882,-0.13230631183344066,-0.17368604463139492,-0.8270294509182332,-0.21784181534437233,Chlamydomonas_Reinhardtii
0.14279209579273913,-0.8952288685574517,-0.5771725435450521,-0.5170222985574867,-0.39558068998924123,-0.8952288685574517,-0.793835285810629,0.49795058737346287,-0.810320856729474,Chlamydomonas_Reinhardtii
0.7824376934195325,-0.5305414451863729,-0.6797643688538836,-0.4392817262158184,-0.554186042096178,-0.5305414451863729,-0.6247999450417513,0.4347419638515448,-0.7091384943669745,Chlamydomonas_Reinhardtii
0.36210472600180865,-0.5278747444263403,-0.5816303047291995,-0.1378501706508008,-0.6615346416063174,-0.5278747444263403,-0.56566946275926,0.5203413284640038,-0.5709621799769052,Chlamydomonas_Reinhardtii
-0.058228241415915157,-0.7140243293583746,-0.5622789524594302,-0.45273404357161257,-0.4432176563704805,-0.7140243293583746,-0.5927489536961321,-0.22657892841418065,-0.6197250514754811,Chlamydomonas_Reinhardtii
0.6999058533739365,-0.47181684052474965,-0.6502792459958592,-0.42034883512247845,-0.6259204423638874,-0.47181684052474965,-0.5129030174211595,0.15446617960624756,-0.5380894929580228,Chlamydomonas_Reinhardtii
0.1906612367616364,-0.7835040980931672,-0.5477602615718041,-0.5071219072896621,-0.4937200492332067,-0.7835040980931672,-0.5778962369322427,0.31299756422192887,-0.7126091654147386,Chlamydomonas_Reinhardtii
0.5227097714556539,-0.6336566224489033,-0.6721606637812803,-0.43771037290645215,-0.5201936790123838,-0.6336566224489033,-0.6459081931894227,-0.12418819624029612,-0.6596306362169054,Chlamydomonas_Reinhardtii
0.33054200559508556,-0.544773974761006,-0.6072479931220774,-0.24523424644955866,-0.5007754711366783,-0.544773974761006,-0.5854561524711097,-0.1085810223111489,-0.5518541930331662,Chlamydomonas_Reinhardtii
0.4585428985319437,-0.686890767217395,-0.562935700276207,-0.11127769192330618,-0.5931505873767183,-0.686890767217395,-0.6027680692379096,0.09879321179052386,-0.6194583331377352,Chlamydomonas_Reinhardtii
0.5576033807920306,-0.28499494944048026,-0.5875940287987583,-0.1859083964636697,-0.43748250001556055,-0.28499494944048026,-0.36995996391637265,0.1052173151949075,-0.3056023831728786,Chlamydomonas_Reinhardtii
0.1569584543330324,-0.5690072600461203,-0.5988924305349109,-0.19542387456037263,-0.6512275304897353,-0.5690072600461203,-0.5066341434727529,0.6092981879989039,-0.4635153438211438,Chlamydomonas_Reinhardtii
0.9223701732028211,-0.6597300273318656,-0.7091473973301754,-0.3607336146712153,-0.6679840663912622,-0.6597300273318656,-0.6313239105464346,1.0582784359381594,-0.6807328973617022,Chlamydomonas_Reinhardtii
0.1524587766249411,-0.4117151776788945,-0.5186058942877435,-0.1258925552234282,-0.39015726303135867,-0.4117151776788945,-0.4034242655175308,0.1658678523885482,-0.3719827420377755,Chlamydomonas_Reinhardtii
0.05581672244553755,-0.2957825003151257,-0.5662355236715936,-0.08213100431908547,-0.5830052891298669,-0.2957825003151257,-0.43024515640207533,0.013661146018117284,-0.33526153058738606,Chlamydomonas_Reinhardtii
0.5660599749418831,-0.3460499581969396,-0.7146991125055053,-0.28523885265930454,-0.63608541941069,-0.3460499581969396,-0.5328532772208036,1.1205173004196476,-0.46030861158196207,Chlamydomonas_Reinhardtii
0.6446607910438631,-0.24791597248376687,-0.6530576611266938,-0.22397966148274545,-0.6444589012196089,-0.24791597248376687,-0.3790596284098962,-0.02713144919334547,-0.38075389972116586,Chlamydomonas_Reinhardtii
0.6290419593101806,-0.27466258642176394,-0.5256405299814599,-0.5035105844443687,-0.4295553226084932,-0.27466258642176394,-0.5151628090350885,0.1945975186643199,-0.5050590468877889,Chlamydomonas_Reinhardtii
0.5563941488133779,-0.809114531303075,-0.5887659850829113,-0.4341558275121354,-0.5579494544758835,-0.809114531303075,-0.708059859606105,0.3057738460458634,-0.79298065790386,Chlamydomonas_Reinhardtii
-0.44031879045851935,-0.09660380021817018,-0.4940308179877725,-0.1938801400819181,-0.14738926860815693,-0.09660380021817018,-0.11714574366502921,-0.48571036590372246,-0.15526788021735935,Chlamydomonas_Reinhardtii
0.38075008143871153,-0.630046272695354,-0.47424480174687467,-0.355523058893528,-0.16685993429109694,-0.630046272695354,-0.5722110980387284,-0.08816506507686514,-0.6359951619456242,Chlamydomonas_Reinhardtii
0.19217830894717863,-0.12964669082066893,-0.6241976957321356,-0.02588340801267555,-0.5886297147082826,-0.12964669082066893,-0.24570873375130176,-0.014021788380210452,-0.24936393194427792,Chlamydomonas_Reinhardtii
-0.1544273917699276,-0.5427851481637808,-0.5201230027236302,-0.25139365407828473,-0.38048391681551463,-0.5427851481637808,-0.4588383830394166,-0.41266007464896776,-0.542671169238265,Chlamydomonas_Reinhardtii
0.46074973231101507,0.5203450426505933,-0.6828791851658058,-0.23309152861618956,-0.31190968507596606,0.5203450426505933,0.04159172504747835,-0.9894766665208333,0.35239737945015354,Chlamydomonas_Reinhardtii
0.17713457807343078,-0.48387464782007156,-0.6691068254961023,-0.492490559821595,-0.6156788239334111,-0.48387464782007156,-0.54126366848015,-0.16639499708192723,-0.5268107890009756,Chlamydomonas_Reinhardtii
1.4525427647098361,-0.7719544502527207,-0.482933719965825,-0.6473838998812701,-0.6402430572587615,-0.7719544502527207,-0.9927036334355204,2.8345475619378475,-0.9716746551102446,Chlamydomonas_Reinhardtii
-0.8007388284504449,0.1361341686015077,-0.8301601947238104,-0.377629470269351,-0.7788300818985862,0.1361341686015077,-0.06673328230592947,-0.41591387572208627,0.13029543778778102,Chlamydomonas_Reinhardtii
0.12066642602646246,0.028890383132861266,-0.8107855613273873,-0.4222069547746731,-0.7438959588021459,0.028890383132861266,-0.25291504495992573,-0.36354983333371477,-0.03574166534245563,Chlamydomonas_Reinhardtii
-0.2859134939513875,-0.04665511496301676,-0.847036411745435,-0.44757585652451065,-0.7393567802149645,-0.04665511496301676,-0.20266027899410913,-0.5294579041893318,-0.0022069440621386343,Chlamydomonas_Reinhardtii
0.41372376623622786,-0.8900483416907256,-0.47682993692100034,-0.33146896056520686,-0.29593648353404567,-0.8900483416907256,-0.7166475685719387,0.5591632905113851,-0.7902086717096932,Chlamydomonas_Reinhardtii
0.5881333308690387,-0.9852706625554856,-0.6098057711541192,-0.559838276378079,-0.5231807802814896,-0.9852706625554856,-0.8418830608271004,0.40298794431616775,-0.9092894573219384,Chlamydomonas_Reinhardtii
0.5021648950693787,-1.003402592579007,-0.6513114990616906,-0.5114618395375756,-0.5921416895442744,-1.003402592579007,-0.8599893725667006,0.39108731558476645,-0.8915179841020414,Chlamydomonas_Reinhardtii
0.27601332196167727,-0.9138498677259613,-0.640776233842582,-0.48438066396566404,-0.5563389864713963,-0.9138498677259613,-0.7955057772041274,0.21723600090140036,-0.8793033446992645,Chlamydomonas_Reinhardtii
0.2724588597838285,-0.5943803484490777,-0.433926603481178,-0.1258630302470643,-0.3446486379216979,-0.5943803484490777,-0.465902356145597,0.1055844391531896,-0.5665136070942969,Chlamydomonas_Reinhardtii
0.47714210373369975,-0.6693312725487259,-0.607615531353472,-0.38026364704208165,-0.5488250507024,-0.6693312725487259,-0.6066459016592995,0.11967218139049357,-0.6605206315221471,Chlamydomonas_Reinhardtii
0.3508435974055184,-0.6306946822033337,-0.5886055901427619,-0.39335216993122085,-0.5676398011627808,-0.6306946822033337,-0.5828658661841926,0.07542575968606172,-0.6601815342078503,Chlamydomonas_Reinhardtii
0.224545091077337,-0.3439602447405753,-0.4943605527975466,-0.08298873009788639,-0.49689012198649257,-0.3439602447405753,-0.3759507581916549,0.0633716258993264,-0.3612159598556014,Chlamydomonas_Reinhardtii
0.8089267556136773,-0.5779261045339954,-0.4730382827173891,-0.5071081557912694,-0.48005043362128713,-0.5779261045339954,-0.7782633443767414,1.192727298037596,-0.7610265721596683,Chlamydomonas_Reinhardtii
0.4442072198778626,-0.20835938564862957,-0.3947435914073235,-0.061692073869822554,-0.20216258298659626,-0.20835938564862957,-0.0962375894873978,-0.28459887246334514,-0.24877714223597816,Chlamydomonas_Reinhardtii
0.07948768414204782,-0.3845641376782356,-0.5236990964034147,-0.24821673291835164,-0.4437958044818689,-0.3845641376782356,-0.3399293301674448,-0.05785685018241633,-0.4322799245831957,Chlamydomonas_Reinhardtii
0.5654681764794096,-0.6577530572987345,-0.5227862139254019,-0.30087084590724855,-0.4821862099615367,-0.6577530572987345,-0.6506532011865569,0.31145413712706255,-0.7182112076457747,Chlamydomonas_Reinhardtii
0.19512190044945374,-0.8701555741630213,-0.6317425944537054,-0.405931189437912,-0.5592896579838714,-0.8701555741630213,-0.6927939541834542,0.1997678193320702,-0.7411660484117039,Chlamydomonas_Reinhardtii
0.4498659998543504,-0.8878211686839638,-0.6122824712818941,-0.4709661926856065,-0.5319053712021589,-0.8878211686839638,-0.7530793745767885,0.18984089228862025,-0.8268403314372936,Chlamydomonas_Reinhardtii
0.5914298516224636,-0.8446781604014592,-0.5525643175212621,-0.4567361511111202,-0.474815095446358,-0.8446781604014592,-0.754976775381366,0.30661932151685933,-0.8289487553242212,Chlamydomonas_Reinhardtii
0.3221954036039103,-0.8991344177273511,-0.6465076355349587,-0.5138337110046405,-0.5804505183738533,-0.8991344177273511,-0.7319710748564426,0.18191325422285762,-0.8114955610137934,Chlamydomonas_Reinhardtii
0.38523790699797233,-0.5898378156711597,-0.5322888720398079,-0.5167169895412992,-0.47319956390163015,-0.5898378156711597,-0.5676129637286599,0.07670033155954292,-0.6275826262507848,Chlamydomonas_Reinhardtii
0.4482804103920344,-0.9251086868084609,-0.5350625797980035,-0.42811349383706354,-0.45836100716063893,-0.9251086868084609,-0.7417029349063615,0.2706230155626085,-0.849082130808753,Chlamydomonas_Reinhardtii
0.42480028670070363,-0.9483520762664015,-0.5553267418623057,-0.4195184451622443,-0.4192478841924625,-0.9483520762664015,-0.7829669656854437,0.3795425797366555,-0.8897721722628363,Chlamydomonas_Reinhardtii
0.040286524143569924,-0.5022850096703949,-0.37602104204687165,-0.5813209127882402,-0.506550057056614,-0.5022850096703949,-0.7984231768263477,2.5163159113169655,-0.7705614368445071,Chlamydomonas_Reinhardtii
-0.3442272384135638,0.20604603005422523,-0.3858592323823565,0.07382261782797758,-0.32733110474541266,0.20604603005422523,0.33558704053225286,-0.17197554826662076,0.1587581764909934,Chlamydomonas_Reinhardtii
0.4481522507522507,-0.6667619411240916,-0.575961848603555,-0.24177062626630613,-0.519704816667248,-0.6667619411240916,-0.6250377705967388,0.04918732423688518,-0.7095267375667703,Chlamydomonas_Reinhardtii
0.4514951428470272,-0.7937957615635621,-0.5863053495809256,-0.324101554711169,-0.47981897919066024,-0.7937957615635621,-0.6386117577732899,0.16066111803058555,-0.7458983121619464,Chlamydomonas_Reinhardtii
0.4548380349418037,-0.7234770892400727,-0.5806904922104875,-0.37241599656857566,-0.5143665011585293,-0.7234770892400727,-0.6743207119098648,0.34459687912274184,-0.7404843125482176,Chlamydomonas_Reinhardtii
0.4581809270365802,-0.5647165481482882,-0.5824663870199189,-0.3054829353891448,-0.5050331004324302,-0.5647165481482882,-0.5349847337289833,-0.014675407178787517,-0.6213804661982404,Chlamydomonas_Reinhardtii
